Unnamed: 0,음식이름,음식재료,음식 이미지
39,차돌박이 떡볶이 만들기 떡볶이도 고급스럽게,"떡볶이떡, 차돌박이, 어묵, 양배추, 대파, 양파, 깻잎, 달걀, 국물용 멸치, 물, 후춧가루, 맛술, 간마늘, 고추장, 물엿, 진간장, 매실액, 설탕, 후춧가루",https://recipe1.ezmember.co.kr/cache/recipe/2019/11/19/b42bfef8daf18e1fc16b4f36e2f41fc81.jpg
6,오늘뭐먹지? 무수분된장찜 - 초간단 메인반찬,"돼지고기(뒷다리살), 양파(소), 애호박, 양배추 크게, 감자(중), 된장, 미림                                                                                or청주or소주, 고추가루, 참기름, 다진마늘",https://recipe1.ezmember.co.kr/cache/recipe/2015/11/02/8d314f5fac889f4f8367612e64d797a61.jpg
3,"특별한 가족 보양식, 매콤 오리 단호박 찜","단호박, 훈제오리, 양배추, 당근, 양파, 대파, 청양고추, 피자치즈, 고추장, 고춧가루, 생강가루, 다진 양파, 간장, 매실액, 올리고당, 후추, 맛술 미림",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/13/29d055852c0b012689e4c6c1128edb2b1.png
30,돈등심 강정,"돼지고기등심, 사과, 양배추, 대파, 전분가루, 맛술, 다진마늘, 다진생강, 소금, 후추, 물, 간장, 설탕, 다진마늘, 다진생강, 전분가루",https://recipe1.ezmember.co.kr/cache/recipe/2015/05/11/5c78e0c17846a775b8781b0f3793caf11.jpg
34,자취생존요리-믿고 먹는 갓쉐프 백종원 고추장불고기,"대패삼겹살, 양파, 양배추, 통마늘, 고추, 설탕, 다진마늘, 간장, 고춧가루, 고추장",https://recipe1.ezmember.co.kr/cache/recipe/2015/10/29/eabcd790f3385ff9a52b1d7c035e52bf1.jpg
35,짭조름한 양배추비엔나소시지볶음,"비엔나소시지, 양파, 양배추, 굴소스, 고추가루, 다진마늘, 설탕, 후추, 올리고당, 깨",https://recipe1.ezmember.co.kr/cache/recipe/2021/01/04/360e39919315d5beb371b1890766365c1.jpg
6,간단하게 굴소스로 감칠맛 업업! 새송이버섯 양배추볶음,"새송이버섯, 양배추, 기름, 다진파, 굴소스, 후추, 소금",https://recipe1.ezmember.co.kr/cache/recipe/2017/06/22/fc4e499ab5987cbb114babd36b540b2e1.jpg
6,간단하게 굴소스로 감칠맛 업업! 새송이버섯 양배추볶음,"새송이버섯, 양배추, 기름, 다진파, 굴소스, 후추, 소금",https://recipe1.ezmember.co.kr/cache/recipe/2017/06/22/fc4e499ab5987cbb114babd36b540b2e1.jpg
6,간단하게 굴소스로 감칠맛 업업! 새송이버섯 양배추볶음,"새송이버섯, 양배추, 기름, 다진파, 굴소스, 후추, 소금",https://recipe1.ezmember.co.kr/cache/recipe/2017/06/22/fc4e499ab5987cbb114babd36b540b2e1.jpg
29,스팸양배추볶음 스팸양배추덮밥레시피 다이어트레시피 식단관리,"양배추, 스팸, 대파, 식용유, 진간장, 올리고당, 참기름, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2023/06/28/e52bbcbdd08be80210c08c343081c1101.jpg
32,【반전의맛】스팸 양배추 덮밥 만들기~,"양배추, 양파, 대파, 스팸, 땡초, 다진마늘, 간장, 굴소스, 참기름, 설탕, 후추, 물",https://recipe1.ezmember.co.kr/cache/recipe/2017/04/26/78f62ae9ce3063eb2cc280e0c112a6ed1.jpg
39,♥[신혼밥상] 소시지양배추덮밥,"양배추, 후랑크 소시지, 대파, 달걀, 후춧가루, 올리브유, 참기름, 통깨, 밥, 굴소스, 진간장, 설탕, 맛술",https://recipe1.ezmember.co.kr/cache/recipe/2021/11/15/981772755d6217d427c8479fe7d4c7b01.jpg
5,양배추 참치덮밥 /Cabbage tuna bowl of rice,"참치캔, 양배추, 양파, 대파, 식용유, 쌀밥, 고춧가루, 고추장, 올리고당, 굴소스",https://recipe1.ezmember.co.kr/cache/recipe/2020/04/18/4fa103e626a1a3c1314acf9de77fde361.jpg
11,다이어트 반찬 양배추크래미볶음,"양배추, 크래미, 당근, 간장, 다진마늘, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2024/02/29/356c43e0f44a6a5ab005bbf720cd124d1.jpg
19,10분요리) 양배추베이컨볶음!,"양배추채, 다진마늘, 다진파, 베이컨, 맛술, 후추, 진간장, 굴소스, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2022/08/12/85b63c9b44a656605b72a84524c202d31.jpg
38,양배추 비빔밥,"양배추, 참치, 조미김, 계란 후라이, 고춧가루, 식초, 스테비아 설탕, 다진마늘, 소금",https://recipe1.ezmember.co.kr/cache/recipe/2024/02/21/d54e51e19efd5af37f5b6469b9ba34c21.jpg
0,다이어트에 좋은 양배추 참치 덮밥 레시피,"양배추, 참치캔, 계란, 밥, 양파, 굴소스, 참치액젓, 참기름, 참깨, 식용유",https://recipe1.ezmember.co.kr/cache/recipe/2023/07/22/ae867a3ed1dfe1bca325940af480c7471.jpg
7,♥[신혼밥상] 닭가슴살양배추말이,"닭가슴살통조림, 양배추, 당근, 오이, 칠리소스",https://recipe1.ezmember.co.kr/cache/recipe/2019/06/16/943ecafd5e928849983cb52d8273e5021.jpg
30,매콤달콤 해물덮밥 :),"해물믹스, 양파, 양배추                                                                                1/6통쯤, 대파, 깨, 후추, 소주, 고춧가루, 고추장, 간장, 굴소스, 다진마늘 큰것                                                                                약1.5Ts, 올리고당                                                                                혹은 물엿, 설탕, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2017/07/04/ab53fca051c4288bb46ec84bf0b136a31.jpg
5,오징어 한마리가 첨벙♬ ~ 오징어 짬뽕♪,"오징어, 양파, 양배추, 당근, 대파                                                                                10cm, 청양고추, 멸치 다시마 육수, 청주, 고춧가루, 다진 마늘, 국간장, 굴소스, 후추, 소금, 부추                                                                                50g, 쥬키니 호박",https://recipe1.ezmember.co.kr/cache/recipe/2017/02/20/c9da82b2b3b0fdab1daa3fc49612161f1.jpg
25,낙삼새 만들기! 곱창 대신 삼겹살로~,"삼겹살, 새우, 낙지(大), 양배추, 대파, 양파, 당근, 청양고추, 고추장, 고춧가루, 간장, 올리고당, 설탕, 미향, 다진마늘, 굴소스, 다시다",https://recipe1.ezmember.co.kr/cache/recipe/2020/04/19/f6f3a5bdc7bc761618117d88b39099961.jpg
35,【10분안에 근사한 메인메뉴】새콤달콤 골뱅이무침 만들기~,"골뱅이                                                                                230g, 오이, 양배추채, 당근, 양파, 고추장, 고춧가루, 진간장, 설탕, 식초, 다진마늘, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2018/01/12/52da915a9bcd5d53390b27da638c81851.jpg
21,두부오꼬노미야끼,"두부, 달걀, 양파, 양배추잎, 감자전분, 소금, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/aaa32a881e54289e0800a156002448b8.jpg
10,밀가루 없이 만든 두부요리! 두부오코노미야끼,"두부, 양배추, 양파, 베이컨, 새우살, 달걀, 소금, 후추, 돈가스 소스, 마요네즈, 고운 가쓰오부시",https://recipe1.ezmember.co.kr/cache/recipe/2021/06/02/6b70d6f231b54acf99f6bcee4b0af4f61.jpg
2,두부샐러드 맛있게 다이어트식으로~,"양상치, 양배추, 당근, 무순, 견과류, 간장, 설탕, 식초, 올리브유, 굴소스, 참기름, 청주, 다진마늘",https://recipe1.ezmember.co.kr/cache/recipe/2018/08/29/da0e0271aa850c8e6514a75b3442d2551.jpg
27,[다이어트] 두부 참치마요 주먹밥,"통조림 참치 85g, 양배추, 깻잎, 두부, 밥, 참기름, 마요네즈, 후추, 김가루",https://recipe1.ezmember.co.kr/cache/recipe/2020/11/01/28c766340d4c396fe38e9a444e82a13a1.jpg
36,사.또.롤. 아삭아삭 사과 또띠아롤,"사과, 양파, 양배추, 또띠아, 크래미, 설탕, 홀그레인머스타드, 마요네즈",https://recipe1.ezmember.co.kr/cache/recipe/2019/12/17/436478507c7d0d3051ab2eb83710a7941.jpg
30,"새우 표고 쑥갓전 [새우, 표고버섯 넣어 전으로 즐기면 더 맛있는 쑥갓! 쑥갓의 맛있는 변신!]","쑥갓, 냉동새우, 표고버섯, 계란, 소금, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2022/03/09/6f1d5cc38fbef6c9dc3c51b938d7352d1.jpg
0,시금치 계란 볶음 레시피 다이어트 반찬,"시금치, 계란, 버터, 다진 마늘, 소금, 올리브유, 소금",https://recipe1.ezmember.co.kr/cache/recipe/2024/01/15/539c7609af6d9b9c3bac23ac745db9951.jpg
10,쉽고간단한 시금치양파계란볶음!,"시금치, 양파, 계란, 소금, 올리브유, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2019/12/27/258f7b445277ce15104c5a59ca2563501.jpg
25,시금치프리타타 다이어트레시피,"계란, 시금치, 방울토마토, 파프리카, 슬라이스햄, 우유",https://recipe1.ezmember.co.kr/cache/recipe/2020/09/03/a04bb79b090c265a705ca59482ca91d81.jpg
20,양파를 이용한 럭셔리한 다이어트식 시금치프리타타,"시금치, 양파, 새송이버섯, 비엔나소시지, 방울토마토, 달걀, 우유, 소금, 후추가루, 올리브유",https://recipe1.ezmember.co.kr/cache/recipe/2019/07/15/86a9bf8ff59efe33076a1991b388144b1.jpg
34,새우 시금치 프리타타 [새우와 시금치 넣어 더 맛있는 이탈리아식 오믈렛! 다이어트에도 좋아요!],"시금치, 냉동새우, 방울토마토, 양파, 계란, 소금, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2021/12/08/732eecd2f809028f587d427a6159d99c1.jpg
2,밍글 최애 반찬♥슈렉 색깔 시금치 커리 만들기♥,"시금치, 닭가슴살, 다진마늘, 카레가루, 휘핑크림                                                                                or 요거트, 소금, 식용유",https://recipe1.ezmember.co.kr/cache/recipe/2020/05/18/11507d18b19cb3a4b1ec9dda2e662da61.jpg
11,손님초대음식으로 딱 <레몬크림버터치킨스테이크> : 버터의 풍미에 빠져보아요!,"닭정육, 소금, 후추, 시금치, 버터, 다진마늘, 양파, 생크림, 레몬즙, 치킨스톡, 화이트와인",https://recipe1.ezmember.co.kr/cache/recipe/2023/02/15/b60b4b05101ce16133fd6a21e9b7a1e91.jpg
8,색다른 한그릇! 동남아풍 돼지고기 시금치덮밥,"밥, 간 돼지고기, 시금치, 양파, 송송 썬 파, 청양고추, 달걀, 식용유, 굴소스, 액젓, 물, 꿀                                                                                or 설탕, 청주, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2016/06/13/0790d26778d530dc47aadf78991f8ff31.jpg
33,시금치돼지고기덮밥 (카오팟무쌈),"돼지고기 다짐육, 시금치, 홍고추, 청양고추, 대파, 다진 마늘, 진간장, 굴소스, 설탕, 멸치액젓, 후춧가루, 달걀, 식용유",https://recipe1.ezmember.co.kr/cache/recipe/2021/04/25/91c8be916c7841e5476d91b069b646601.jpg
15,[무드앤쿡#.60] 이색 파스타 시리즈 7편 : 집에서 간단히 즐기는 퓨전 보양식 <보양식 파스타>,"파스타 면, 마늘, 양파, 시금치, 훈제 오리고기, 굴소스",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/29/12afd9773fc6196dedf10012ece7a8ec1.jpg
34,볶아 먹는 시금치도 맛있다♪ 시금치달걀볶음,"시금치, 달걀, 기름, 다진파, 소금",https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/9025fd8fdc716755317050bf74df79f91.JPG
26,두부시금치무침 이 레시피가 제일 맛있네요,"시금치, 두부, 간장, 참기름, 깨소금, 설탕, 소금",https://recipe1.ezmember.co.kr/cache/recipe/2016/12/08/34ba5bf522b2964e97b70dcd5b62dcb31.jpg
15,시금치무침 (시금치데치는 방법 시금치나물요리 나물반찬 반찬레시피),"시금치, 소금, 물, 다진 마늘, 참치액, 참기름, 깨소금, 소금",https://recipe1.ezmember.co.kr/cache/recipe/2024/03/22/809f052e924cd0d9ac9d4f295794f08c1.jpg
20,시금치베이컨볶음,"시금치                                                                                원하는 만큼, 통마늘, 베이컨, 소금, 식빵, 달걀",https://recipe1.ezmember.co.kr/cache/recipe/2018/01/25/05b6b9d84cc52f1ffa34538f0751e41c1.jpg
28,"(유아,어린이국)키조개관자 납작시금치된장국!","키조개관자, 시금치, 청양고추, 해물품은한알, 된장, 다진마늘, 생강술, 후추가루",https://recipe1.ezmember.co.kr/cache/recipe/2024/02/14/10e944d71399987c5f97ce4c8b14ba131.jpg
39,♡참치시금치전♡ 초간편 영양가득 전요리,"캔참치, 시금치, 계란, 밀가루, 통깨, 까놀라유, 후추, 케찹",https://recipe1.ezmember.co.kr/cache/recipe/2015/08/20/a73f2b6cd930f9a36c7a3569d8b873e41.jpg
34,메인반찬~소고기마늘쫑야채볶음!,"소고기등심                                                                                또는 목심, 양파, 빨강파프리카, 노랑파프리카, 마늘쫑, 올리브유, 허브솔트, 샐러리가루",https://recipe1.ezmember.co.kr/cache/recipe/2019/05/14/2e93c35a30fc4baaa3972f6dd8317a0f1.jpg
24,세퍼드 파이 /다진고기 감자 그리고 야채...,"다진소고기, 당근, 양파, 마늘, 샐러리, 삶은완두콩, 감자 큰거, 우유, 버터, 피자치즈, 청양고추, 소금, 후추, 우스터소스                                                                                또는 진간장과 식초 동량으로 섞은것, 올리브유",https://recipe1.ezmember.co.kr/cache/recipe/2015/08/18/fbf4f5874fa1d43fe8609fdcdfdcafa71.jpg
7,파프리카달걀볶음:초간단 저탄고지 다이어트 단백질식사,"파프리카, 달걀, 양파, 현미유, 소금, 후추, 파슬리가루",https://recipe1.ezmember.co.kr/cache/recipe/2021/10/06/36cb806316fc9049dfe091d61f9f5bd21.jpg
28,냉파요리로 좋은 5분완성 떠먹는 컵피자 만들기,"식빵, 양파, 샌드위치햄, 캔옥수수, 모짜렐라 치즈, 파슬리가루, 토마토 스파게티 소스",https://recipe1.ezmember.co.kr/cache/recipe/2018/08/27/b7536d6fe48c3806575a472e42e4e7181.jpg
5,전자렌지 5분뚝딱 꿀맛간식 고구마에그슬럿 만들기,"찐고구마, 슬라이스 치즈, 계란, 소금, 파슬리가루",https://recipe1.ezmember.co.kr/cache/recipe/2019/11/21/c09206b86e7877c4a2a6f80894b039091.jpg
2,"에어프라이어/전자렌지로 만든 ""모닝계란빵""♪","모닝빵, 계란, 스팸, 마요네즈, 소금, 파슬리가루, 계란, 마요네즈, 스팸 다진것, 자투리 모닝빵, 소금",https://recipe1.ezmember.co.kr/cache/recipe/2019/03/18/5b14f089f1551cb29a7d84e6ee4972881.jpg
23,"명란크림리조또, 우리집 쌀통을 거덜낼 맛의 치트키","밥, 우유, 생크림, 명란젓, 양송이버섯, 양파, 다진 마늘, 올리브오일, 후추, 명란젓, 파슬리가루",https://recipe1.ezmember.co.kr/cache/recipe/2022/09/22/537037dac907b77b7fd1c3e61c9a805b1.jpg
26,소시지 달걀 치즈전,"남양3층카야 치즈, 달걀, 그릴 비엔나소시지, 대파, 식용유, 파슬리가루",https://recipe1.ezmember.co.kr/cache/recipe/2019/06/27/ccdf1c0ac72b64e6b4862366c2912aae1.jpg
27,노오븐 떠 먹는 에그피자,"달걀, 파프리카, 양파, 방울토마토, 모짜렐라치즈, 올리브유, 소금, 후추, 파슬리가루",https://recipe1.ezmember.co.kr/cache/recipe/2015/07/18/dca316fc3b6f0fb8b13eba212fbb97391.jpg
31,맛없을 수 없는 초간단 전자레인지 치즈밥,"밥, 고추장, 케찹, 설탕, 참기름, 스팸, 옥수수콘, 모짜렐라치즈, 달걀, 파슬리가루",https://recipe1.ezmember.co.kr/cache/recipe/2022/11/18/664b035454d3f95cb337efc1c5971e6e1.jpg
37,피크닉 도시락 메뉴로 좋은 볶음밥계란말이 만들어봤어요!,"계란, 소시지                                                                                또는 햄 60g, 대파                                                                                50g, 작은 당근                                                                                50g, 밥, 통깨, 소금, 식용유, 참기름, 케찹, 마요네즈, 파슬리가루                                                                                선택",https://recipe1.ezmember.co.kr/cache/recipe/2017/05/14/efda8cd16cf92c21615aef7d016131c11.jpg
8,영화속요리 10탄 줄리앤줄리아 속 크림소스 치킨스테이크,"닭가슴살, 올리브유, 파슬리, 양파, 버터, 우유, 전분가루, 소금, 후춧가루, 치킨스톡                                                                                생략가능",https://recipe1.ezmember.co.kr/cache/recipe/2017/09/21/f18eb5188eec99631c502d61667ff5941.jpg
12,치킨스튜 닭고기 프리카세(Fricassée) 쉽게 만드는 법,"닭, 양파, 표고버섯, 버터, 식용유, 기름, 맛술, 케첩, 간장, 식초, 설탕, 소금, 밀가루, 우유, 물, 다진마늘, 후추, 파슬리가루, 로즈마리",https://recipe1.ezmember.co.kr/cache/recipe/2022/07/20/990dd1ddb2cf1df0b75e3a1eae9ab2391.jpg
26,로스트치킨윙,"닭날개, 우유, 칠리소스                                                                                or 허니머스터드, 올리브유, 맛술, 굴소스, 올리고당, 다진마늘, 카레가루, 후추, 소금, 파슬리가루, 로즈마리",https://recipe1.ezmember.co.kr/cache/recipe/2015/12/03/4a386e8473f214ea85b0653bc9018e111.jpg
38,"닭가슴살로 만드는 이탈리아식 오믈렛, 치킨프리타타 만들기","닭가슴살, 대파, 양파, 계란, 파마산치즈, 체더치즈, 모짜렐라치즈, 파슬리, 치킨스톡, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2019/08/28/e9690decc9bdd522ccbe48e828cdf0911.jpg
13,"초간단 다이어트 계란 카레 만들기 (단백질 57.5g, 지방 18g, 탄수화물 77g/ 24%)","밥                                                                                150g이하, 닭가슴살, 고형카레, 계란, 플레인 두유, 파슬리, 후추, 스리라차 소스",https://recipe1.ezmember.co.kr/cache/recipe/2020/05/20/f70654c88fd92cefe1d1c079e07682351.jpg
